item_id,title,genre,developer,release_date,price
432870,Special Tactics,Action,Beast Mode Games,2016,4.99
381640,Allods Online RU,Free to Play,Mail.ru Games,2016,0
345700,Echo Tokyo: An Intro,Adventure,BurstRay Games,2016,1.99
390490,Echo Tokyo: Graphic Novel,Adventure,BurstRay Games,2016,0.99
427980,Aozora Meikyuu,Adventure,Yume Creations,2016,4.99
436140,Empire of the Gods,Casual,Lonely Troops,2008,1.99
415840,Mystic Saga,Adventure,FIVE-BN GAMES,2016,0
426690,Narcissu 10th Anniversary Anthology Project,Casual,stage-nana,2016,2.99
438180,Super Mustache,Action,Redro Games,2016,0.99
438080,Surfingers,Action,Digital Melody,2016,1.99
389120,10 Minute Barbarian,Casual,Wolff Dobson,2016,4.99
438010,PulseCharge,Action,Frozenmark Games,2016,0.99
429110,Sentinels of the Multiverse - Shattered Timelines,Indie,Handelabra Games Inc.,2016,4.99
366160,Hounds : The Last Hope,Action,Netmarble Games,2016,0
439510,Narcissu 10th Anniversary Anthology Project - Season Pass,Casual,stage-nana,2016,29.99
438020,AI: Rampage,Action,Sekerin Productions,2016,1.99
437640,Karos - Starter Pack,Free to Play,Galaxy Gate,2016,8.99
420570,Cubixx HD,Action,Laughing Jackal LTD,2016,8.99
412580,Order of Battle: Morning Sun,Simulation,The Artistocrats,2016,14.99
438160,LILT,Action,pho,2016,4.99
429220,FullBlast,Action,UFO Crash Games,2016,5.99
406870,Eventide: Slavic Fable,Adventure,The House of Fables,2016,9.99
421040,Plantera,Casual,VaragtP,2016,2.99
400910,Rabi-Ribi,Action,"CreSpirit,GemaYue",2016,17.99
433290,Nemesis of the Roman Empire,Strategy,Haemimont Games,2004,9.99
430400,The Slaughter: Act One Soundtrack,Adventure,Brainchild,2016,2.99
406071,RPG Maker VX Ace - Ancient Dungeons: Base Pack,Design &amp; Illustration,Celianna,2016,24.99
406072,RPG Maker VX Ace - Ancient Dungeons: Forgotten Depths,Design &amp; Illustration,Joel Steudler,2016,4.99
283541,RPG Maker VX Ace - Casino Tile Pack,Design &amp; Illustration,Sherman 3D,2016,9.99
406073,RPG Maker VX Ace - Classic School Tiles,Design &amp; Illustration,Sherman3D,2016,6.99
431620,Rabi-Ribi - Original Soundtrack,Action,CreSpirit,2016,5.99
406076,RPG Maker VX Ace - Cyberpunk Music Pack,Design &amp; Illustration,KADOKAWA,2016,7.99
406078,RPG Maker VX Ace - Pirate Music Pack,Design &amp; Illustration,Joel Steudler,2016,14.99
406077,RPG Maker VX Ace - Inspirational Vol. 4,Design &amp; Illustration,JDB Artist,2016,24.99
425600,The Order of the Thorne - The King's Challenge,Adventure,Infamous Quests,2016,9.99
416330,Revolt,Action,Explosive LLC,2016,4.99
432330,Rytmik Lite Chiptune Synthesizer,Audio Production,"CINEMAX, s.r.o.",2016,5.99
418610,Swiftly,Action,Cleverweek,2016,0.99
432440,Upgrade to Rytmik Ultimate,Audio Production,"CINEMAX, s.r.o.",2016,11.99
436710,Rubber Ducky and the Rainbow Gun - Gigantic Cosmetic Pack!,Action,John Szymanski,2016,0.99
413870,Sickness,Action,Zetsubou,2016,9.99
433240,Deserts of Kharak Expedition Guide,Strategy,Blackbird Interactive,2016,5.99
428140,TowerClimb - Extended Original Soundtrack,Action,Davioware and Quazi,2016,8.99
355060,Sébastien Loeb Rally EVO,Racing,Milestone S.r.l.,2016,29.99
391730,Crashlands,Action,Butterscotch Shenanigans,2016,14.99
432800,Crashlands Soundtrack,Action,Butterscotch Shenanigans,2016,4.99
397820,Let's Sing 2016,Casual,Voxler Games,2016,24.99
396010,The Rise of Chubtan,Action,RadarJam,2016,7.99
423900,Dinocide,Action,AtomicTorch Studio,2016,9.99
323850,Move or Die,Action,Those Awesome Guys,2016,14.99
311310,Naval Action,Action,Game-Labs,2016,39.99
431560,Hard Room,Action,"Evgeny Shcherbakov,Denis Ovsyannikov",2016,2.99
352240,The Westport Independent,Indie,Double Zero One Zero,2016,9.99
383800,Close Order,Action,Raconteur Games,2016,4.99
412540,The Minotaur,Action,Ratalaika Games S.L.,2016,1.99
340490,Subterrain,Indie,Pixellore,2016,16.99
412550,The Minotaur: Soundtrack,Indie,Ratalaika Games S.L.,2016,0.99
437590,Tabletop Simulator - Tiny Epic Galaxies,Casual,"Berserk Games,Gamelyn Games",2016,4.99
236010,Bloxitivity,Casual,55 Revolver,2016,11.99
433580,Timelapse,Adventure,GTE Entertainment,1996,5.99
437170,The Amazing Adventures of Ash - Afterparty,Adventure,Z3roram Studios,2016,1.99
409730,Death by Game Show,Action,Oointah,2016,9.99
326038,TS Marketplace: Riveted Body dia. 1/143 HTO 21t Coal Hopper,Simulation,Fastline Simulation,2016,4.99
326039,TS Marketplace: Rebodied dia. 1/146 HTO 21t Coal Hoppers,Simulation,Fastline Simulation,2016,4.99
326040,TS Marketplace: Canal Pack,Simulation,Skyhook Games,2016,4.99
433950,Bit Blaster XL,Action,Nickervision Studios,2016,0.99
432640,BuriedTown,Action,Dice7,2016,6.99
411911,A-10C: The Enemy Within Campaign,Simulation,Baltic Dragon,2016,9.99
434620,Pythagoria,Casual,Vladimir Maslov,2016,1.99
410820,Starward Rogue,Action,"Arcen Games, LLC",2016,11.99
433280,Warlords Battlecry III,Strategy,Infinite Interactive,2004,9.99
432610,Monumental,Adventure,Whipstitch Games,2016,9.99
429120,Zamarian,Action,Quarter Pound Studios,2016,1.99
425340,Space Moth DX,Action,1CC Games,2016,4.99
285070,Between Me and The Night,Action,RainDance LX,2016,14.99
434370,Buried: An Interactive Story,Adventure,Bromoco Games,2016,2.99
363270,O3DX,Action,Egamea Game Studios,2016,7.99
431770,Rivalry,Casual,Kew McParlane,2016,2.99
434920,Last Heroes 2,Adventure,Warfare Studios,2016,1.99
437660,Microcosmum: survival of cells - Colors for organisms,Action,Alexander Byzov,2016,0.99
411340,Quicken WillMaker Plus 2016,Accounting,Nolo,2015,59.99
387130,"Zombie Hunter, Inc.",Action,Maya Gameworks,2016,9.99
425141,Tatsunoko Mashup Costume Set,Action,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2016,31.99
368860,Garbage Day,Action,Svajūnas Žemaitis,2016,14.99
398170,Evochron Legacy,Indie,StarWraith 3D Games LLC,2016,24.99
384100,Slybots: Frantic Zone,Action,"Team ERROR,Tiny Colossus",2016,6.99
415080,Cyber Team Manager,Casual,The Tambourine,2016,4.99
432770,Small Town Terrors: Livingston,Adventure,Gunnar Games,2016,9.99
317060,Attractio,Action,GameCoder Studios,2016,19.99
324650,Gemini: Heroes Reborn,Action,Phosphor Games,2016,14.99
415350,Shooting Stars!,Action,Bloodirony,2016,4.99
412400,GASP,Action,Dark Day Interactive,2015,0
401360,The Aquatic Adventure of the Last Human,Action,YCJY,2016,9.99
434060,OMSI 2 Add-on Downloadpack Vol. 1 - KI-Fahrzeuge,Simulation,Halycon Media,2016,12.99
350740,The Bug Butcher,Action,Awfully Nice Studios,2016,7.99
390430,Rocksmith® 2014 – Megadeth - “Holy Wars... The Punishment Due”,Casual,Ubisoft - San Francisco,2016,2.99
434270,Parasite,Action,Raphael Gervaise,2016,4.99
390432,Rocksmith® 2014 – Megadeth - “Tornado of Souls”,Casual,Ubisoft - San Francisco,2016,2.99
390433,Rocksmith® 2014 – Megadeth - “Trust”,Casual,Ubisoft - San Francisco,2016,2.99
390434,Rocksmith® 2014 – Megadeth - “A Tout Le Monde”,Casual,Ubisoft - San Francisco,2016,2.99
390435,Rocksmith® 2014 – Megadeth Song Pack II,Casual,Ubisoft - San Francisco,2016,11.99
353700,The Deadly Tower of Monsters,Action,ACE Team,2016,14.99
339340,Resident Evil 0 / biohazard 0 HD REMASTER,Action,"CAPCOM Co., Ltd.",2016,19.99
262060,Darkest Dungeon®,Indie,Red Hook Studios,2016,24.99
381710,Resident Evil 0 Costume Pack 1,Action,"CAPCOM Co., Ltd.",2016,2.99
381713,Resident Evil 0 Costume Pack 4,Action,"CAPCOM Co., Ltd.",2016,2.99
381711,Resident Evil 0 Costume Pack 2,Action,"CAPCOM Co., Ltd.",2016,2.99
381712,Resident Evil 0 Costume Pack 3,Action,"CAPCOM Co., Ltd.",2016,2.99
434960,Rolling Gauntlet,Casual,Aundre Rogers,2016,0.99
390431,Rocksmith® 2014 – Megadeth - “Peace Sells”,Casual,Ubisoft - San Francisco,2016,2.99
429810,Mytheon - Egypt Pack,Action,Petroglyph,2016,4.99
398070,Protoshift,Action,Reflextions,2016,0.99
409290,Herding Dog,Casual,xixgames,2015,2.99
405860,Super Ubie Island REMIX,Action,Notion Games,2016,9.99
429260,Super Intergalactic Gang,Action,Martin Cerdeira,2016,9.99
414370,Raining Blobs,Indie,Endi Milojkoski,2016,9.99
428350,Fear Equation,Indie,Screwfly Studios,2016,14.99
433020,Echoes of Aetheria: Soundtrack,Indie,Dancing Dragon Games,2016,7.99
424760,Bladestar,Action,"Fair Weather Studios, LLC",2016,9.99
354740,Echoes of Aetheria,Indie,Dancing Dragon Games,2016,14.99
432170,Silver Knight,Action,Wojciech Krupinski,2016,1.99
433021,Echoes of Aetheria: Strategy Guide,Indie,Dancing Dragon Games,2016,3.99
432190,Chef Solitaire: USA,Casual,The Revills Games,2016,2.99
404212,TANE DLC: Duchess,Simulation,N3V Games,2016,18.99
404213,TANE DLC: LMS Coronation Scot,Simulation,N3V Games,2016,18.99
404220,TANE DLC: SNCF BB 75000,Simulation,N3V Games,2016,14.99
404219,TANE DLC: Union Pacific GE C40-8,Simulation,N3V Games,2016,12.99
430180,TANE DLC: PRR T1,Simulation,N3V Games,2016,17.99
404216,TANE DLC: CSX Transportation GE B30-7,Simulation,N3V Games,2016,12.99
404215,TANE DLC: Chicago &amp; North Western GE C40-8,Simulation,N3V Games,2016,12.99
404981,TANE DLC: Southern Pacific GE CW44-9,Simulation,N3V Games,2016,14.99
374080,Falcon,Simulation,Spectrum Holobyte,1987,6.99
286790,Falcon A.T.,Simulation,Spectrum Holobyte,1988,6.99
429530,Falcon 4.0,Simulation,Microprose,1998,6.99
429520,Falcon Gold,Simulation,Spectrum Holobyte,1994,6.99
428100,Beyond Reality,Action,EternalShadow Studios,2016,4.99
429300,Sepia Tears,Casual,Scarlet String Studios,2016,0
433520,Tabletop Simulator - Darkest Night,Casual,"Berserk Games,Victory Point Games",2016,6.99
415670,Highrise Heroes: Word Challenge,Adventure,Fallen Tree Games Ltd,2016,4.99
432500,Evertown,Indie,indiemaatheus,2016,2.99
431910,Psychocat: The Answer,Action,Chewa,2016,0.99
429600,Fairy Tale Mysteries: The Puppet Thief,Adventure,"The House of Fables,Gogii Games",2016,9.99
404890,U-Boats,Action,Astra Game Studio,2016,4.99
263940,Red Baron Pack,Simulation,Mad Otter Games,1990,9.99
420380,The Strike,Simulation,Bass Pro Shops,2016,9.99
386480,Blood Code,Adventure,"Weixi Games,ZiX Solutions",2015,6.99
368980,Force of Elements,Action,"Wicked Fun, Inc.",2015,0
316390,sZone-Online,Action,Cybertime System,2015,0
378450,Robot Tsunami,Action,Ground Up Games Pty Ltd ®,2016,9.99
427750,Tick Tock Isle Soundtrack,Adventure,Kevin Carville,2015,0.99
414150,SJSM - Karamari Hospital,Action,Lag Studios,2015,1.99
378390,Production Inc.,Casual,Solo Instinct,2015,19.99
424320,Anomaly 1729,Adventure,"Anvil Drop, LLC",2015,9.99
429950,ABO MANDO,Action,UNDEAD,2015,1.99
407900,Princess Remedy in a World of Hurt,Action,"Ludosity,Remar Games",2014,0
420070,Kill The Plumber,Action,"Keybol,Iskander Aminov",2015,4.99
405640,Pony Island,Indie,Daniel Mullins Games,2016,4.99
428010,Pony Island - Soundtrack,Indie,"Daniel Mullins Games,Jonah Senzel",2016,0.99
428900,"Linea, the Game",Action,KHB-Soft,2016,1.99
428130,Walk The Light,Adventure,Anti Crunch Studios,2016,4.99
431740,Chowderchu,Action,Ryan Jensen,2016,4.99
429580,A Wild Catgirl Appears!,Adventure,NewWestGames,2016,2.99
431330,Dungeons Are Random,Action,PIXELBUG,2016,1.99
409170,Contract,Indie,"S Houben,N Tailor,A Barnett",2016,2.99
418120,Cally's Caves 3,Action,VDO Games,2016,6.99
352790,Futuridium EP Deluxe,Action,MixedBag Srl,2016,9.99
433710,Futuridium EP Deluxe Original Sound Track,Action,MixedBag Srl,2016,4.99
411720,Quantum Lock,Action,"FAT BOMB STUDIOS, LLC",2015,5.99
431540,Frosty Kiss,Adventure,"2Chance Projects,IIchan Eroge Team",2015,0
428060,Millia -The ending-,Indie,Millia Soft,2016,4.99
431470,Inside The Code,Adventure,CPsoft,2016,6.99
421166,MX vs. ATV Supercross Encore - 2 Stroke 4 Pack,Racing,"Rainbow Studios,THQ Nordic",2016,1.99
421165,MX vs. ATV Supercross Encore - Rhythm Racing Pack,Racing,"Rainbow Studios,THQ Nordic",2016,5.99
421164,MX vs. ATV Supercross Encore - Copper Canyon Open World,Racing,"Rainbow Studios,THQ Nordic",2016,9.99
421163,MX vs. ATV Supercross Encore - The Stewart Compound,Racing,"Rainbow Studios,THQ Nordic",2016,9.99
429904,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 350 MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429907,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 450 MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429903,MX vs. ATV Supercross Encore - 2015 Husqvarna FC 250 MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429905,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 125 MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429906,MX vs. ATV Supercross Encore - 2015 Husqvarna TC 250 MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429710,MX vs. ATV Supercross Encore - 2015 KTM 125 SX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429711,MX vs. ATV Supercross Encore - 2015 KTM 250 SX MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
355510,Crazy Belts,Casual,jemchicomac,2016,3.99
429890,MX vs. ATV Supercross Encore - 2015 KTM 250 SX-F MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
429900,MX vs. ATV Supercross Encore - 2015 KTM 350 SX-F MX,Racing,"Rainbow Studios,THQ Nordic",2016,2.99
390419,Rocksmith® 2014 – Wolfmother - “Woman”,Casual,Ubisoft - San Francisco,2016,2.99
390421,Rocksmith® 2014 – Asia - “Heat of the Moment”,Casual,Ubisoft - San Francisco,2016,2.99
390422,Rocksmith® 2014 – Wild Cherry - “Play That Funky Music”,Casual,Ubisoft - San Francisco,2016,2.99
390423,Rocksmith® 2014 – Hit Singles Song Pack III,Casual,Ubisoft - San Francisco,2016,9.99
390420,Rocksmith® 2014 – Semisonic - “Closing Time”,Casual,Ubisoft - San Francisco,2016,2.99
411400,Sora no Kakera - Sora Original Soundtrack,Action,"Orange_Juice,DEKU",2016,7.99
390730,Sora,Action,Orange_Juice,2016,8.99
411401,Celeste - Sora Extra Soundtrack,Action,"Orange_Juice,DEKU",2016,5.99
430060,Leadwerks Game Engine - Nature Model Pack,Animation &amp; Modeling,Leadwerks Software,2015,29.99
357970,The Hole Story Soundtrack,Adventure,"LearnDistrict Inc.,The Negatives",2015,4.99
412230,Ohio Jack and The Cup Of Eternity,Action,Shadebob Games,2015,0
298240,Red Crucible®: Firestorm,Action,"Rocketeer Games Studio, LLC",2015,0
381990,Dragon Saga,Free to Play,Gravity Interactive,2010,0
430181,TANE DLC: Aerotrain,Simulation,N3V Games,2015,17.99
430200,Nameless ~Black &amp; White Christmas~,Simulation,"Sujin Ri,Yunjeong Yun,Hyein Go,Minsu Ock,Marcos Arroyo,Seona Lee,Sohyeon Jeon",2013,19.99
421180,Umbra: Shadow of Death,Action,Colludium Ltd,2015,3.99
400250,Heaven Island - VR MMO,Adventure,"Fabio Ferrara,Giulia Airoldi",2015,0.99
271760,Dungeon Lords Steam Edition,RPG,Heuristic Park,2005,14.99
418320,Spriter: RPG Heroes Pack,Animation &amp; Modeling,BrashMonkey,2015,24.99
416380,The Hurricane of the Varstray -Collateral hazard-,Action,Studio SiestA,2015,9.99
325981,Train Simulator: Mosel Valley Koblenz -Trier Route Add-On,Simulation,Aerosoft GmbH,2015,29.99
334791,Project CARS - Renault Sport Car Pack,Racing,Slightly Mad Studios,2015,3.49
398940,Respawn Man,Action,Evan (Solidplasma) Peiperl,2015,2.99
371460,Gnumz: Masters of Defense,Casual,Creobit,2015,4.99
356070,Commander Cool 2,Action,Orlyapps,2015,2.99
418300,Wick,Action,Hellbent Games,2015,5.99
416670,Gunslingers,Free to Play,webgames,2015,0
397340,SimplePlanes,Indie,"Jundroo, LLC",2015,12.99
396470,Evoland 2 - Artbook,Action,Shiro Games,2015,24.99
317590,Stronghold Crusader 2: Delivering Justice mini-campaign,Simulation,FireFly Studios,2015,0.99
400200,The Mystery of a Lost Planet,Adventure,AlikArt Studio,2015,4.99
405820,Turok,Action,"Iguana Entertainment,Nightdive Studios",1997,19.99
418050,FALL,Action,Northbrain,2015,5.99
415990,Lightbender,Casual,"Math Nerd Productions, LLC",2015,2.99
428260,The Book of Desires,Adventure,Meridian'93,2015,6.99
428280,Mystery of Unicorn Castle: The Beastmaster,Adventure,Meridian'93,2015,6.99
428270,Twilight City: Love as a Cure,Adventure,Meridian'93,2015,6.99
428250,Mystery Castle: The Mirror's Secret,Adventure,Meridian'93,2015,6.99
325964,Train Simulator: Norfolk Southern Big 7s Loco Add-On,Simulation,Digital Train Model,2015,19.99
429040,Furfly,Action,SMD Gaming Studio,2015,0.99
298030,Total Annihilation,Strategy,Cavedog Entertainment,1997,4.99
407080,3DMark API Overhead feature test,Utilities,Futuremark,2015,0
325994,Train Simulator: DB BR 361 Loco Add-On,Simulation,Dovetail Games,2015,19.99
406960,3DMark Cloud Gate benchmark,Utilities,Futuremark,2015,0
406950,3DMark Ice Storm benchmarks,Utilities,Futuremark,2015,0
429470,Space Pilgrim Episode I: Alpha Centauri,Adventure,"Pilgrim Adventures,GrabTheGames Studios",2015,1.99
426930,Moonshot,Action,Pump Action Games,2015,4.99
410490,Elements: Epic Heroes,Action,Zadzen Games Ltd.,2015,6.99
417060,UnSummoning: the Spectral Horde,Action,Roaming Ground Studio,2015,3.99
339320,Snake Blocks,Casual,Spooky Cat,2015,4.99
430000,Cardinal Quest 2 Soundtrack,Indie,Randomnine Ltd,2015,6.99
386740,Puzzle Strike,Indie,Sirlin Games,2015,14.99
430020,Dance of Death,Adventure,eight game studio,2015,3.99
382250,Lightrise™,Action,Bulkhead Studios Corporation,2015,0.99
427650,Aviary Attorney Soundtrack,Adventure,Sketchy Logic,2015,7.99
384630,Aviary Attorney,Adventure,Sketchy Logic,2015,14.99
430280,Nature Defenders,Casual,Nordic Mist Games,2015,1.99
412880,Drift Streets Japan,Action,JDM4iK,2015,4.99
428240,Hauntsters,Action,Shark Tree Studios,2015,4.99
429450,Counter-Strike Nexon: Zombies - Rivals DLC,Action,Nexon,2015,14.99
402290,3DMark Fire Strike benchmarks,Utilities,Futuremark,2015,0
361250,Strange Space,Action,Mayhem Games USA,2015,0.99
393480,3DMark Sky Diver benchmark,Utilities,Futuremark,2015,0
250520,UnderRail,Indie,Stygian Software,2015,14.99
415830,Gnomes Garden,Casual,"Workroom7,Creobit",2015,5.99
425010,ScudBuster,Action,HyperKat Games,2015,4.99
426590,Blood of Magic,Adventure,Stoneworks Games,2015,9.99
428020,The ORPHEUS Ruse,Indie,Choice of Games,2013,4.99
390410,Rocksmith® 2014 – Mötley Crüe - “Home Sweet Home”,Casual,Ubisoft - San Francisco,2015,2.99
425181,Fantasy Grounds - AAW Map Pack Vol 2,Indie,"SmiteWorks USA, LLC",2015,29.99
425180,Fantasy Grounds - AAW Map Pack Vol 1,Indie,"SmiteWorks USA, LLC",2015,29.99
425182,Fantasy Grounds - AAW Map Pack Vol 3,Indie,"SmiteWorks USA, LLC",2015,29.99
428520,Fantasy Grounds - Baldur's Gate: Enhanced Edition Item Pack,Indie,"SmiteWorks USA, LLC",2015,7.99
408400,Swords and Sorcery - Underworld - Definitive Edition,Adventure,OlderBytes,2015,14.99
416760,Pay2Win: The Tricks Exposed,Adventure,Best Gaem Studio,2015,4.99
420450,GravBlocks - Puzzle Solver,Casual,From Nothing Game Studios,2015,0.99
390406,Rocksmith® 2014 – Mötley Crüe - “Kickstart My Heart”,Casual,Ubisoft - San Francisco,2015,2.99
403300,GravBlocks,Casual,From Nothing Game Studios,2015,3.99
406920,Monsterland,Action,Second Variety Games,2015,0.99
425960,Tabletop Simulator - Mistfall,Casual,"Berserk Games,NSKN Games",2015,7.99
339600,VEGA Conflict,Free to Play,KIXEYE,2015,0
414950,Star Nomad 2,Indie,Huy Phan,2015,12.99
408550,Puzzle Strike - Shadows Characters,Indie,Sirlin Games,2015,14.99
397640,Nulldrifters,Racing,Cliax Games,2015,1.99
425140,Design Award Costumes 2015 Set,Action,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2015,18.99
421890,Avaris 2: The Return of the Empress,Action,StudioGIW,2015,7.99
428400,Nuclear Throne - Original Soundtrack by Jukio Kallio,Action,Jukio Kallio,2015,7.99
422300,Element,Action,Flightless,2015,10.99
393380,Squad,Action,Offworld Industries,2015,39.99
418170,MicroRC Simulation,Indie,Minindustries Game Factory,2015,1.99
424000,Project Pulsation,Action,VGstudio,2015,4.99
386510,Pyramid Raid,Action,Travian Games GmbH,2015,2.99
421100,Heroes of Normandie: US Rangers,Strategy,Cat Rabbit,2015,1.99
398472,WRC 5 - WRC eSports Pack 1,Racing,Kylotonn Racing Games,2015,2.99
403390,Undercover Missions: Operation Kursk K-141,Adventure,The Game Species,2015,9.99
412470,Metal War Online: Retribution,Action,GDT Limited,2015,0
380570,Axion,Action,Droog71,2015,1.99
398471,WRC 5 - Season Pass,Racing,Kylotonn Racing Games,2015,7.99
386400,Foosball: World Tour,Casual,"Grip Games,3Division",2015,8.99
401700,Foosball: World Tour - Bonus Cities,Casual,"Grip Games,3Division",2015,1.99
423440,Choice of Kung Fu,Indie,Choice of Games,2012,4.99
406730,"1,000 Heads Among the Trees",Indie,Aaron Oldenburg,2015,6.99
425030,Fantasy Grounds - Baldur's Gate Portrait Pack,Indie,"SmiteWorks USA, LLC",2015,1.99
425090,Fantasy Grounds - Baldur's Gate Enhanced Portrait Pack,Indie,"SmiteWorks USA, LLC",2015,1.99
425060,Fantasy Grounds - Baldur's Gate II Portrait Pack,Indie,"SmiteWorks USA, LLC",2015,1.99
425020,Fantasy Grounds - Icewind Dale Portrait Pack,Indie,"SmiteWorks USA, LLC",2015,1.99
412270,Stories of Bethem: Full Moon,Action,GuGames Development,2015,4.99
398470,WRC 5 - WRC Concept Car S,Racing,Kylotonn Racing Games,2015,2.99
405590,Stone Tales,Adventure,Yellow Worm Studios,2015,0.99
200150,Battle Chess: Game of Kings™,Casual,"Olde Sküül,Sculptured Software",2015,29.99
402460,Rubled,Casual,Abrupt Games,2015,2.99
412242,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,Action,Piranha Games Inc.,2015,49.99
412243,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,Action,Piranha Games Inc.,2015,59.99
413710,Blood and Gold: Caribbean!,Action,Snowbird Games,2015,19.99
412240,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,Action,Piranha Games Inc.,2015,29.99
412241,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,Action,Piranha Games Inc.,2015,39.99
407510,Devilian,Action,Bluehole Ginno Games,2015,0
417540,Gamefuel Driver Control,Utilities,Auslogics Software,2015,29.99
425981,Devilian: Awakened Pack,Action,Bluehole Ginno Games,2015,19.99
425980,Devilian: Revival Pack,Action,Bluehole Ginno Games,2015,4.99
377190,Pale Echoes,Indie,Wyrmling Productions,2015,4.99
379542,FSX: Steam Edition - REX 4 Texture Direct Enhanced Edition Add-On,Simulation,REX,2015,24.99
379565,FSX: Steam Edition - FTX Trees HD Add-On,Simulation,Orbx,2015,12.99
413580,Reverse x Reverse,Action,desunoya,2015,9.99
270110,Block Story™,Action,"MindBlocks Studio, LLC",2015,2.99
426200,RTK Maker - Face CG Koei Variety Set - 三国志ツクール 顔登録素材 「コーエーバラエティ」セット,Simulation,"KOEI TECMO GAMES CO., LTD.",2015,1.99
419476,GGXrd System Voice - MILLIA RAGE,Action,Arc System Works,2015,0.99
426720,RTK Maker - Face CG Gust Set - 三国志ツクール 顔登録素材 「ガスト」セット,Simulation,"KOEI TECMO GAMES CO., LTD.",2015,6.99
426700,RTK Maker - Face CG Neo Romance Set - 三国志ツクール 顔登録素材 「ネオロマンス」セット,Simulation,"KOEI TECMO GAMES CO., LTD.",2015,4.99
426710,RTK Maker - Face CG Tecmo Set - 三国志ツクール 顔登録素材 「テクモ」セット,Simulation,"KOEI TECMO GAMES CO., LTD.",2015,1.99
422670,RaceRoom - Audi Sport TT Cup 2015,Free to Play,Sector3 Studios,2015,4.99
390520,PewDiePie: Legend of the Brofist,Action,Outerminds Inc.,2015,7.99
403880,MotoGP™15 Compact,Racing,Milestone S.r.l.,2015,9.99
409070,Fist Slash: Of Ultimate Fury,Action,Sinclair Strange,2015,3.99
375840,Rytmik Ultimate,Audio Production,"CINEMAX, s.r.o.",2015,17.99
421900,Shadowrun Chronicles: INFECTED Director's Cut,Indie,Cliffhanger Productions,2015,29.99
405360,OMSI 2 Add-On Projekt Gladbeck,Simulation,Kevin Nitschmann/Darius Bode,2015,34.99
412010,Crossbow Warrior - The Legend of William Tell,Action,MobyDick Games,2015,4.99
325991,Train Simulator: NJ TRANSIT® GP40PH-2B Loco Add-On,Simulation,Dovetail Games,2015,19.99
420970,RoBoRumble,Indie,Metropolis,1998,5.99
345350,LIGHTNING RETURNS™: FINAL FANTASY® XIII,RPG,Square Enix,2015,19.99
407600,Raiden Legacy - Steam Edition,Action,DotEmu,2015,9.99
419947,GGXrd Extra Color Palettes - AXL LOW,Action,Arc System Works,2015,0.99
419946,GGXrd Extra Color Palettes - POTEMKIN,Action,Arc System Works,2015,0.99
419948,GGXrd Extra Color Palettes - FAUST,Action,Arc System Works,2015,0.99
419944,GGXrd Extra Color Palettes - CHIPP ZANUFF,Action,Arc System Works,2015,0.99
419942,GGXrd Extra Color Palettes - MAY,Action,Arc System Works,2015,0.99
419945,GGXrd Extra Color Palettes - VENOM,Action,Arc System Works,2015,0.99
419941,GGXrd Extra Color Palettes - KY KISKE,Action,Arc System Works,2015,0.99
419940,GGXrd Extra Color Palettes - SOL BADGUY,Action,Arc System Works,2015,0.99
419943,GGXrd Extra Color Palettes - MILLIA RAGE,Action,Arc System Works,2015,0.99
419939,GGXrd System Voice - LEO WHITEFANG,Action,Arc System Works,2015,0.99
419933,GGXrd System Voice - SLAYER,Action,Arc System Works,2015,0.99
419935,GGXrd System Voice - BEDMAN,Action,Arc System Works,2015,0.99
419936,GGXrd System Voice - RAMLETHAL VALENTINE,Action,Arc System Works,2015,0.99
419931,GGXrd System Voice - FAUST,Action,Arc System Works,2015,0.99
419930,GGXrd System Voice - AXL LOW,Action,Arc System Works,2015,0.99
419479,GGXrd System Voice - POTEMKIN,Action,Arc System Works,2015,0.99
419478,GGXrd System Voice - VENOM,Action,Arc System Works,2015,0.99
419477,GGXrd System Voice - CHIPP ZANUFF,Action,Arc System Works,2015,0.99
419500,Red Game Without A Great Name,Action,iFun4all S.A.,2015,2.99
422691,FIVE: Guardians of David Art Book,Action,Kingdom Games,2015,2.99
419090,Vector Strain,Action,OMNIDREAM CREATIONS,2015,4.99
426220,Vector Strain OST,Action,OMNIDREAM CREATIONS,2015,1.99
422690,FIVE: Guardians of David Soundtrack,Action,Kingdom Games,2015,2.99
416190,Vehicle Simulator,Indie,Quality Simulations,2009,24.99
